doc_name,ClasstargetResult,ARI readability feature,Articles count,Auxiliary verbs count,Char Count,Coleman-Liau readability feature,Complete URL link count,Complete URL link count per length,Complete URL link count per section,Coordination conjunctions count,Correlative conjunctions count,Flesch Kincaid Readability Feature,Flesch Reading Ease Readability Feature,Gunning Fog Index readability feature,Images count,Images per length,Images per section,Images per subsection,Indefinite pronouns count,Interrogative pronouns count,Large paragraph count,Large phrase count,Large phrase rate,Largest phrase size,Largest section size,Lasbarhetsindex readability feature,Mean section size,Mean subsection size,Paragraph count,Phrase count,Prepositions count,Pronouns count,Relative URL link count,Relative URL link count per length,Relative URL link count per section,Relative pronoums count,SMOG Grading readability feature,Same page link count,Same page link count per length,Same page link count per section,Section count,Sentences starting with articles,Sentences starting with auxiliary verbs,Sentences starting with coordination conjunctions,Sentences starting with correlative conjunctions,Sentences starting with indefinite pronouns,Sentences starting with interrogative pronouns,Sentences starting with prepositions,Sentences starting with pronouns,Sentences starting with relative pronoums,Sentences starting with subordinating conjunctions,Sentences starting with to be verbs,Short phrase rate,Shortest section size,Standard deviation of the section size,Subordinating conjunctions count,Subsection count,To be verbs count,Word Count
240952,3.0c,12.837735256745646,132,39,13907,11.19305802626006,48,0.0034514992449845403,48,79,4,12.664205969554278,45.493975446595414,13.036883673418544,2,0.00014381246854102252,2,2,17,12,0,86,0.28431372549019607,187,0,32.59220918354636,0,1588375,1,102,287,155,112,0.00805349823829726,112,30,51.590122453025366,32,0.0023009994966563603,32,0,2,0,2,0,1,0,10,27,0,3,0,0.5980392156862745,0,0,44,8,31,2361
241637,4.0c,19.082080042230388,211,79,18059,15.975360326894505,4,0.00022149620687745723,4,139,7,18.83781715805115,10.475854148744844,21.349595683115663,0,0,0,0,45,4,0,88,0.4,259,0,53.373989207789165,0,4403.75,1,95,282,80,136,0.007530871033833546,136,27,54.884487084291386,28,0.0015504734481422006,28,0,7,0,1,0,1,0,5,5,0,1,0,0.49473684210526314,0,0,52,4,29,2692
241810,4.0c,9.59820465236718,95,21,8157,11.020557593543652,12,0.001471129091577786,12,48,2,11.969560744033494,37.80745233265722,13.25197531397005,0,0,0,0,16,1,0,60,0.29411764705882354,211,0,33.129938284925124,0,738.5,1,85,144,34,58,0.0071104572759592985,58,12,39.91882988394946,24,0.002942258183155572,24,0,13,0,0,1,1,0,4,7,0,2,0,0.5882352941176471,0,0,16,10,16,1363
242280,4.0c,16.35126458006173,378,44,19567,13.629472843450484,17,0.0008688097306689834,17,90,2,15.599068608869882,30.46971408458333,17.907294092164403,5,0.0002555322737261716,5,5,58,23,0,111,0.3474576271186441,341,0,44.76823523041101,0,2570.4285714285716,1,118,438,103,123,0.006286093933663822,123,45,58.94640292279746,0,0,0,0,23,0,0,1,8,3,9,9,3,11,0,0.559322033898305,0,0,103,7,80,3130
242352,4.0c,12.724743735601578,328,74,22645,11.118618885691866,12,0.0005299183042614264,12,193,7,12.130381568124443,49.11294589028361,13.732058655758266,1,4.41598586884522e-05,1,1,52,16,0,144,0.3674698795180723,316,0,34.330146639395664,0,1663.8461538461538,1,166,630,182,133,0.005873261205564142,133,62,64.83041322844284,52,0.002296312651799514,52,0,12,0,6,0,1,0,9,13,0,9,0,0.5240963855421686,0,0,75,13,87,3823
244052,5.0c,22.563104302477186,53,7,6167,10.08262711864407,15,0.002432300956705043,15,14,1,20.700000000000006,27.488767926988288,20.42503259452412,5,0.0008107669855683476,5,5,6,6,0,23,0.1153846153846154,503,0,51.0625814863103,0,1118.4,1,26,62,11,154,0.024971623155505107,154,7,37.351128074635334,5,0.0008107669855683476,5,0,5,0,0,0,1,0,0,0,0,0,0,0.8846153846153846,0,0,5,5,9,1180
244099,5.0c,26.118254128070873,79,3,10006,6.321273996509596,15,0.0014991005396761943,15,17,0,23.670837696335074,30.02873338703185,25.60193314538864,9,0.0008994603238057165,9,9,5,2,0,33,0.10256410256410256,1110,0,64.0048328634716,0,1537.8333333333333,1,39,74,7,399,0.039876074355386766,399,2,50.8748368143433,3,0.00029982010793523883,3,0,3,0,0,0,0,0,0,4,0,0,0,0.8974358974358975,0,0,5,6,14,2292
244233,5.0c,25.026916659270434,98,13,9815,12.281337830241709,14,0.0014263881813550688,14,27,6,21.12762950800273,26.97194838910093,22.616141534274135,6,0.0006113092205807438,6,6,9,7,0,32,0.13157894736842105,649,0,56.54035383568534,0,1846.2,1,38,87,14,290,0.029546612328069283,290,13,45.17819341792628,8,0.000815078960774325,8,0,1,0,0,0,0,0,4,1,0,2,0,0.868421052631579,0,0,9,5,22,1779
245966,4.0c,12.27538445362086,146,32,8777,12.152911218169304,15,0.0017090121909536288,15,40,1,12.234029880706586,43.294475271469,14.156186434197446,5,0.0005696707303178763,5,5,15,4,0,59,0.3055555555555556,199,0,35.390466085493614,0,882.5555555555555,1,72,173,37,73,0.008317192662640993,73,18,41.11823710509184,0,0,0,0,12,0,0,0,1,1,2,10,1,1,0,0.5416666666666666,0,0,13,9,35,1453
246007,4.0c,11.483854111594413,524,95,38106,10.290981492718448,26,0.0006823072482023829,26,264,16,12.316779174276654,45.50683196353617,13.520271396071648,5,0.0001312129323466121,5,5,99,18,0,266,0.39933993399339934,393,0,33.800678490179116,0,3715.5,1,303,837,194,321,0.008423870256652496,321,90,84.19113252073775,14,0.00036739621057051386,14,0,38,1,4,0,8,1,19,18,1,8,0,0.47854785478547857,0,0,101,10,180,6592
246089,5.0c,15.07527532955242,470,85,34409,14.023738839285716,26,0.0007556162631869569,26,282,2,14.517197495146132,32.07699331315146,15.375017882689557,9,0.000261559475718562,9,9,56,17,0,207,0.33476394849785407,469,0,38.43754470672389,0,2649,1,233,695,157,199,0.005783370629777093,199,49,76.32121111929344,144,0.004184951611496992,144,0,22,0,1,0,3,3,24,29,1,11,0,0.5364806866952789,0,0,88,12,110,5376
246260,1.0c,20.18003012048193,23,2,2495,21.689728915662652,23,0.009218436873747494,23,13,0,14.11213855421687,30.843629518072305,15.769879518072289,0,0,0,0,4,0,0,9,0.4375,71,0,39.42469879518072,0,516,1,16,26,6,40,0.01603206412825651,40,3,21.2208671582886,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.5625,0,0,4,2,11,332
246275,4.0c,12.476848451215815,67,28,7521,14.034982847341336,32,0.004254753357266321,32,56,2,12.025654827968925,39.38545227524975,12.55350620522652,4,0.0005318441696582901,4,4,14,4,0,49,0.3088235294117647,143,0,31.383765513066297,0,950.5714285714286,1,68,137,38,56,0.007445818375216062,56,11,37.14674215792775,8,0.0010636883393165802,8,0,5,0,0,0,1,1,5,5,1,5,0,0.6029411764705882,0,0,26,7,33,1166
246350,2.0c,10.781788239632135,148,23,11012,10.385023425299329,22,0.0019978205593897567,22,57,5,11.772209298542428,46.30245935819019,13.334723668228357,0,0,0,0,10,6,0,74,0.3645833333333333,206,0,33.33680917057089,0,1480.3333333333333,1,96,267,35,75,0.006810751907010534,75,23,46.829214001622255,12,0.0010897203051216857,12,0,15,0,0,0,0,0,3,6,0,3,0,0.5625,0,0,44,6,51,1921
246355,5.0c,9.895988322457557,370,66,18620,8.994224293445583,5,0.0002685284640171858,5,127,8,10.922388810939625,53.32221012152664,11.808256683221607,2,0.00010741138560687432,2,2,46,29,0,140,0.3888888888888889,257,0,29.520641708054015,0,2480,1,162,447,158,86,0.004618689581095596,86,55,60.67148342118486,68,0.003651987110633727,68,0,20,0,0,0,1,1,14,15,1,7,0,0.4876543209876543,0,0,81,7,70,3326
246472,2.0c,12.26120156791798,160,23,11703,14.129828634604753,24,0.002050756216354781,24,70,4,11.475358007940098,42.0811720940751,13.366462636313384,1,8.54481756814492e-05,1,1,21,5,0,81,0.38181818181818183,195,0,33.41615659078346,0,1187.857142857143,1,110,228,63,84,0.007177646757241733,84,19,45.532340636273474,3,0.0002563445270443476,3,0,12,0,2,1,3,1,10,12,0,1,0,0.4909090909090909,0,0,39,7,31,1809
247110,4.0c,16.573906450744502,496,53,36568,14.557269326683294,8,0.0002187705097352877,8,273,9,16.088416144512667,24.96168253413012,17.67088290908153,4,0.00010938525486764385,4,4,67,27,0,200,0.4434389140271493,422,0,44.177207272703825,0,3399.4,1,221,710,128,359,0.009817326624371035,359,77,77.92663077971676,72,0.001968934587617589,72,0,22,1,0,0,8,1,16,16,1,9,0,0.4705882352941176,0,0,119,10,115,5614
247156,4.0c,14.335963074251367,188,25,15443,13.651681195516808,4,0.0002590170303697468,4,136,7,14.699428366865842,29.0391815097056,15.99686344404203,2,0.0001295085151848734,2,2,33,6,0,101,0.3853211009174312,237,0,39.99215861010507,0,1944.571428571429,1,109,270,19,193,0.012497571715340284,193,22,52.08156476723211,60,0.003885255455546202,60,0,19,0,0,0,6,0,8,5,0,3,0,0.5045871559633027,0,0,49,7,56,2409
248383,4.0c,12.326075039352446,435,129,27534,10.060675873613723,15,0.0005447809980387884,15,200,15,12.430200384639246,48.717702258940704,13.11303998544722,1,3.631873320258589e-05,1,1,79,22,0,163,0.4020100502512563,393,0,32.78259996361805,0,2051.769230769231,1,199,644,263,179,0.006501053243262875,179,104,72.13031173081747,40,0.0014527493281034358,40,0,17,0,4,0,3,1,25,16,3,12,1,0.4974874371859296,0,0,120,13,122,4779
248866,4.0c,16.70895926975183,374,110,23355,11.535834388452775,43,0.0018411475058873904,43,137,5,15.885664705463412,36.12025889663522,17.85088076095214,5,0.00021408691928923143,5,5,57,26,0,116,0.296875,351,0,44.62720190238035,0,2783125,1,128,587,254,111,0.004752729608220938,111,88,65.8410693734599,23,0.0009847998287304646,23,0,9,0,3,0,5,3,10,16,2,10,0,0.609375,0,0,76,8,67,3949
249601,5.0c,11.051037221431956,364,62,22985,10.15602852852853,18,0.0007831194257124211,18,194,4,11.797651124809018,47.938848269321966,11.966185132500923,10,0.00043506634761801175,10,10,20,8,0,157,0.4368421052631579,364,0,29.915462831252302,0,2701375,1,190,519,60,212,0.009223406569501848,212,30,66.21392251711643,113,0.004916249728083533,113,0,12,0,0,0,0,0,5,3,0,3,0,0.49473684210526314,0,0,60,8,90,3996
250701,5.0c,12.822767173102037,644,166,49837,11.350793251974151,24,0.0004815699179324598,24,317,16,13.090030637182796,41.887118496463614,14.796067770546722,11,0.0002207195457190441,11,11,83,35,0,306,0.448087431693989,450,0,36.990169426366805,0,6834.285714285715,1,366,1111,475,471,0.009450809639424525,471,117,94.42209798511516,157,0.0031502698798081745,157,0,19,0,5,0,5,0,10,52,1,16,0,0.45081967213114754,0,0,235,7,188,8358
250882,5.0c,13.857270105471322,144,52,10149,13.020628048780484,29,0.00285742437678589,29,34,7,14.22129202373105,32.57625906394202,16.620962425840474,1,9.853187506158242e-05,1,1,19,2,0,65,0.33783783783783783,195,0,41.552406064601186,0,1018.4444444444443,1,74,196,49,59,0.005813380628633363,59,23,43.496913462633174,0,0,0,0,9,0,0,0,2,0,1,11,0,4,0,0.527027027027027,0,0,29,9,37,1640
251485,5.0c,11.969869623331943,396,54,23255,11.507641606591145,32,0.001376048161685659,32,137,17,12.293907574993977,43.71836404671651,13.145395183732498,8,0.00034401204042141474,8,8,53,13,0,150,0.3882978723404255,374,0,32.863487959331245,0,1699.7692307692307,1,188,525,96,182,0.007826273919587186,182,36,65.32174580353154,3,0.00012900451515803052,3,0,23,0,1,3,7,1,11,14,1,15,0,0.5212765957446809,0,0,70,13,97,3884
252117,3.0c,11.020594631274,274,58,18930,9.330837571043972,22,0.001162176439513999,22,117,7,11.71963168556154,51.0000550283373,12.40853792458247,1,5.282620179609086e-05,1,1,33,14,0,128,0.3825503355704698,228,0,31.021344811456174,0,2528.1428571428573,1,149,402,161,204,0.010776545166402536,204,46,60.81868210189506,86,0.004543053354463814,86,0,8,0,1,1,4,0,11,9,0,4,0,0.5167785234899329,0,0,78,7,78,3343
252289,2.0c,13.933517628205124,138,12,5908,10.77248046875,7,0.001184834123222749,7,26,2,13.583007812500004,44.4447045272436,14.486939102564104,4,0.0006770480704129993,4,4,6,4,0,34,0.3333333333333333,177,0,36.217347756410255,0,269,1,39,151,16,46,0.007786052809749492,46,7,35,2,0.00033852403520649965,2,0,4,0,0,1,1,0,4,2,0,2,0,0.5384615384615384,0,0,15,3,24,1024
252881,5.0c,10.544124909222948,445,196,32969,11.974518546272012,21,0.0006369619946009888,21,221,14,11.409105851824098,42.6093395478031,12.674799365370118,3,9.099457065728413e-05,3,3,74,15,0,234,0.4382716049382716,381,0,31.686998413425293,0,3883875,1,324,702,153,204,0.0061876308046953194,204,79,76.06161783043132,48,0.0014559131305165458,48,0,24,0,0,1,4,0,16,15,2,5,0,0.4567901234567901,0,0,87,8,150,5338
252981,2.0c,11.832379921259845,389,104,30609,11.700080708661416,21,0.0006860727237087131,21,219,17,12.065590551181105,44.18051181102365,13.14173228346457,13,0.00042471168610539383,13,13,100,11,0,226,0.3188976377952756,324,0,32.85433070866142,0,3604875,1,254,601,188,281,0.00918030644581659,281,61,74.27411872482185,1,3.267012970041491e-05,1,0,14,0,4,1,11,0,20,46,0,9,0,0.5275590551181102,0,0,111,8,106,5080
253173,4.0c,17.745010151904978,404,60,36021,11.311543739279584,28,0.0007773243385802726,28,236,5,15.685649973686264,42.095144485972526,17.43963076303342,2,5.5523167041448046e-05,2,2,61,27,0,162,0.328125,580,0,43.59907690758355,0,3504,1,192,717,147,383,0.0106326864884373,383,64,83.0812087820857,9,0.0002498542516865162,9,0,10,0,1,0,6,0,18,17,1,9,0,0.5989583333333334,0,0,101,10,66,6413
254289,3.0c,8.501647130548815,81,16,6685,10.336749335695306,0,0,0,41,3,11.104928163068111,41.56105322489736,13.26971805873489,2,0.0002991772625280479,2,2,18,6,0,54,0.33766233766233766,166,0,33.174295146837224,0,1014.8333333333334,1,77,130,49,90,0.013462976813762156,90,18,36.60059523282288,52,0.007778608825729245,52,0,11,0,0,0,4,1,1,17,1,2,0,0.5064935064935064,0,0,22,6,18,1129
256124,4.0c,13.483222935090453,371,60,21129,11.311440225035165,22,0.0010412229636991813,22,135,7,13.83512176560122,39.24044520547946,14.397953875498528,10,0.0004732831653178096,10,10,48,32,0,137,0.3287671232876712,322,0,35.99488468874632,0,1799.4545454545455,1,146,472,168,152,0.007193904112830707,152,70,62.62382074305537,40,0.0018931326612712383,40,0,26,0,3,0,5,2,11,17,2,7,0,0.5821917808219178,0,0,77,11,74,3555
260346,0.0c,8.749603960396037,27,6,1913,11.806831683168316,4,0.002090956612650287,4,8,2,8.959242244224424,52.41636831683172,7.620277227722773,0,0,0,0,5,2,0,15,0.36,70,0,19.05069306930693,0,290,1,25,39,10,12,0.006272869837950863,12,2,20.406895185529212,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0.52,0,0,7,1,7,303
262525,2.0c,14.141382770727256,385,82,32510,13.057104150653345,19,0.000584435558289757,19,174,14,14.199340782535437,33.73591528518543,14.708711135874657,11,0.00033835742848354353,11,11,49,8,0,185,0.314410480349345,523,0,36.771777839686635,0,2499.8333333333335,1,229,572,139,186,0.005721316517994463,186,37,75.13875518748573,31,0.0009535527529990772,31,0,36,1,1,0,3,0,19,15,0,5,1,0.6331877729257642,0,0,76,12,88,5204
263801,2.0c,15.81645325650812,416,114,25841,12.761481393129774,9,0.0003482837351495685,9,149,11,15.145916030534352,34.33550988451756,17.036885887649245,0,0,0,0,43,29,0,137,0.4166666666666667,379,0,42.59221471912311,0,3608.714285714286,1,156,608,214,89,0.003444139158701289,89,99,67.74565622495459,0,0,0,0,15,0,4,0,1,4,11,13,5,11,0,0.4871794871794872,0,0,94,7,68,4192
264379,2.0c,17.808533834586463,81,10,11378,15.086263157894738,9,0.0007910001757778168,9,41,0,18.18857978279031,13.00394736842108,16.868838763575607,0,0,0,0,13,4,0,53,0.25396825396825395,298,0,42.17209690893901,0,1509.6666666666667,1,63,134,18,116,0.010195113376691862,116,9,44.352146256270665,1,8.788890841975742e-05,1,0,8,0,0,0,3,0,4,2,0,4,0,0.6984126984126984,0,0,17,6,24,1710
265079,2.0c,16.61719421447669,64,17,5631,16.170512514898686,12,0.002131060202450719,12,45,7,14.80011661244081,29.341000869761302,16.841426408530108,1,0.0001775883502042266,1,1,25,3,0,33,0.3783783783783784,136,0,42.103566021325264,0,819.6666666666666,1,37,85,30,33,0.005860415556739478,33,14,31.965496715920477,1,0.0001775883502042266,1,0,2,0,1,0,4,0,0,6,0,0,0,0.43243243243243246,0,0,18,6,10,839
265083,4.0c,15.958551613199738,425,53,32239,16.53090274841438,91,0.0028226681969043704,91,181,7,13.515762478168952,34.79022612372461,14.585494990348378,5,0.0001550916591705698,5,5,46,13,0,188,0.3217391304347826,346,0,36.46373747587094,0,2384.3076923076924,1,230,602,69,232,0.007196252985514439,232,36,71.7749954561976,13,0.0004032383138434815,13,0,33,0,1,0,4,0,25,12,0,13,0,0.5434782608695652,0,0,80,13,107,4730
265496,5.0c,13.44783110423387,410,65,30103,11.222680842607314,26,0.0008637012922300103,26,253,13,14.708541528393043,33.11716293392192,15.168330066216988,7,0.00023253496329269508,7,7,87,13,0,192,0.34951456310679613,364,0,37.92082516554247,0,3923.571428571429,1,206,601,230,153,0.005082549911968907,153,72,73.9365914038728,160,0.005315084875261602,160,0,18,0,3,0,9,0,17,17,0,8,0,0.5339805825242718,0,0,99,7,80,5032
265679,4.0c,14.108980549199082,288,54,16560,12.17083333333333,38,0.002294685990338164,38,99,6,12.655148741418769,47.45305491990848,14.336384439359268,14,0.0008454106280193237,14,14,32,7,0,88,0.38596491228070173,281,0,35.84096109839817,0,2295.285714285714,1,114,319,49,132,0.007971014492753623,132,38,55.53570214625479,10,0.0006038647342995169,10,0,18,0,1,0,1,0,7,10,0,1,0,0.5526315789473685,0,0,47,7,59,2760
266204,4.0c,10.04530115676107,138,48,10320,12.474709480122325,17,0.0016472868217054263,17,70,2,11.577290253955592,37.38196250498606,12.072277622656564,0,0,0,0,15,13,0,60,0.4,221,0,30.180694056641407,0,1493.6666666666667,1,115,175,36,103,0.00998062015503876,103,22,43.43513323831146,8,0.0007751937984496124,8,0,2,0,1,0,1,1,7,3,1,9,0,0.5826086956521739,0,0,47,6,17,1635
267624,5.0c,12.898566177874514,397,136,29312,10.92423616680032,9,0.0003070414847161572,9,251,11,13.247045251460651,42.39345442395083,14.7936548669187,11,0.00037527292576419215,11,11,47,15,0,194,0.3904761904761905,336,0,36.98413716729675,0,2321.8333333333335,1,210,606,144,160,0.0054585152838427945,160,61,73.6257743320383,96,0.0032751091703056767,96,0,28,0,2,1,4,0,13,16,0,6,0,0.4857142857142857,0,0,101,12,149,4988
269055,5.0c,12.019729537120313,387,56,35912,12.190745704467354,69,0.0019213633325907776,69,222,11,12.05636615235591,43.40988687469732,12.79489840632856,5,0.0001392292269993317,5,5,44,41,0,198,0.3959731543624161,385,0,31.9872460158214,0,1994.5882352941176,1,298,789,245,262,0.007295611494764981,262,70,79.28892449104261,120,0.003341501447983961,120,0,10,0,5,0,0,0,10,9,0,2,0,0.540268456375839,0,0,127,17,87,5820
269828,5.0c,11.574304201680668,30,8,4400,8.968835294117646,14,0.003181818181818182,14,6,2,12.664252100840336,47.52170588235296,12.77310924369748,3,0.0006818181818181819,3,3,6,4,0,22,0.17142857142857143,223,0,31.932773109243698,0,958.5,1,35,36,9,90,0.020454545454545454,90,7,32.1547594742265,8,0.0018181818181818184,8,0,2,0,0,0,0,0,0,1,0,0,0,0.7714285714285715,0,0,7,4,10,850
269891,1.0c,7.219976137971891,90,14,7523,8.885972747918242,7,0.0009304798617572776,7,52,2,9.429421962939802,53.03276342856202,9.831290524306356,0,0,0,0,16,12,0,64,0.391304347826087,138,0,24.57822631076589,0,1718,1,92,174,71,25,0.0033231423634188487,25,22,39.345563690772494,0,0,0,0,8,3,2,0,3,0,5,6,0,4,0,0.4565217391304347,0,0,32,4,12,1321
270185,5.0c,13.04100517055101,157,51,14581,12.420573005093376,17,0.0011659008298470612,17,115,10,12.897216545763236,40.74410233060658,13.321092761228584,3,0.00020574720526712848,3,3,27,12,0,91,0.390909090909091,221,0,33.30273190307146,0,1250.4545454545455,1,110,287,87,74,0.0050750977299225015,74,20,51.53864439804639,56,0.003840614498319731,56,0,11,0,0,0,0,2,1,11,2,7,0,0.5,0,0,65,11,51,2356
270673,4.0c,11.531487543196668,608,85,38282,11.695039444619752,70,0.0018285356042004072,70,224,16,11.27137580909574,48.669125916846895,12.374266714898138,2,5.224387440572593e-05,2,2,64,21,0,253,375,414,0,30.935666787245346,0,3085.5833333333335,1,328,871,106,243,0.0063476307402957005,243,52,82.61155694998057,13,0.00033958518363721855,13,0,48,1,2,3,8,1,45,16,1,22,0,0.5274390243902439,0,0,160,12,175,6338
273319,2.0c,13.135962071979629,326,40,19727,12.258746120422096,23,0.001165914736148426,23,103,4,13.39025513371084,38.10014764565045,14.701549297558875,3,0.0001520758351497947,3,3,30,17,0,121,0.43537414965986393,325,0,36.75387324389719,0,2704,1,147,393,95,141,0.007147564252040351,141,43,59.7626637852735,27,0.0013686825163481524,27,0,19,0,1,0,1,0,14,12,0,5,0,0.42857142857142855,0,0,46,7,61,3222
274490,2.0c,10.943945981293597,136,17,8307,7.979613189600507,10,0.001203804020705429,10,45,1,11.341974377774257,57.63389688688967,12.062971623335448,2,0.00024076080414108585,2,2,21,7,0,49,0.359375,399,0,30.157429058338614,0,1602.2,1,64,164,49,79,0.009510051763572893,79,19,42.71145930332956,0,0,0,0,10,0,0,0,0,1,5,7,2,8,0,0.59375,0,0,32,5,29,1577
274851,3.0c,11.535853630724318,141,37,13751,10.792703277990633,0,0,0,114,12,12.025143184029677,46.20389248084294,12.714530499300617,10,0.0007272198385571959,10,10,50,6,0,91,0.36607142857142855,278,0,31.786326248251537,0,4124.666666666667,1,112,230,26,103,0.007490364337139117,103,19,51.46648326421054,21,0.0015271616609701113,21,0,16,0,0,0,4,0,6,3,0,5,0,0.5535714285714286,0,0,40,3,39,2349
274959,3.0c,11.123160108756991,130,20,11583,11.30249740932642,10,0.00086333419666753,10,71,0,12.735635869286412,37.78950725901606,13.985533268352745,2,0.000172666839333506,2,2,21,16,0,78,0.39603960396039606,296,0,34.963833170881855,0,1227.5555555555557,1,101,214,118,43,0.003712337045670379,43,28,46.93176527297759,114,0.009842009842009844,114,0,3,0,1,0,1,0,4,12,0,2,0,0.504950495049505,0,0,42,9,36,1930
276115,4.0c,8.84211955394959,87,44,11245,12.099988745075972,33,0.0029346376167185416,33,59,7,10.238625677516808,42.47937203817793,9.493423273998165,2,0.0001778568252556692,2,2,31,8,0,87,0.27631578947368424,173,0,23.73355818499541,0,888,1,152,191,74,65,0.005780346820809248,65,21,45.15447781671598,0,0,0,0,8,1,0,1,4,5,1,10,4,7,0,0.5789473684210527,0,0,37,12,29,1777
276931,2.0c,13.463192047125888,168,43,14955,10.782689467547607,32,0.002139752591106653,32,109,4,13.40860965684369,43.8588771594919,13.91452565480137,0,0,0,0,25,6,0,89,0.29411764705882354,458,0,34.78631413700342,0,1482.7777777777778,1,102,275,109,117,0.0078234704112337,117,27,53.724747411889595,18,0.0012036108324974923,18,0,9,0,1,1,1,0,9,10,1,5,0,0.6372549019607843,0,0,32,9,39,2573
277835,2.0c,15.71448620281022,229,39,21400,9.12931183341798,137,0.006401869158878505,137,98,5,15.286052056881667,43.91922706111393,16.102796681902827,2,9.345794392523364e-05,2,2,45,12,0,100,0.13333333333333333,1405,0,40.25699170475707,0,1071.3333333333333,1,120,397,173,131,0.006121495327102803,131,26,65.75348595894893,0,0,0,0,3,0,3,0,1,0,16,13,0,3,0,0.8083333333333333,0,0,58,18,54,3938
