doc+AF8-name,Sentences starting with a Correlativeconjunctions,Images per subsection,Relativepronouns Count,Large Phrase Count,Images count,Tobeverbs Count,Lasbarhetsindex Readability Feature,Phrase count,Relative URL link Count per length,Mean subsection size,Prepositions Count,Standard deviation of the section size,Largest Phrase Count,Relative URL link Count,Short phrase rate,Sentences starting with a Subordinatingconjunctions,Flesch Reading Ease Readability Feature,Relative URL link Count per section,Sentences starting with a Pronouns,Sentences starting with a Prepositions,Same page link count per section,Sentences starting with a Relativepronouns,Same page link Count,Complete URL link Count per length,Largest phrase size,Coleman+AC0-Liau Readability Feature,Mean section size,Articles Count,Sentences starting with a Tobeverbs,Preposition Count,Sentences starting with a Coordinatingconjunctions,Complete URL link Count per section,Images per section,Section Count,Pronouns Count,Subsection Count,Smog Grading Readability Feature,Auxiliaryverbs Count,ARI Readability Feature,Coordinatingconjunctions Count,Sentences starting with an Auxiliaryverbs,Complete URL link Count,Preposition Count en,Large Paragraph Count,Correlativeconjunctions Count,Flesch Kincaid Readability Feature,Sentences starting with an Indefinitepronouns,Largest Phrase Count en,Largest section size,Images per length,Paragraph Count,Interrogativepronouns Count,Gunning Fog Index Readability Feature,Sentences starting with an Interrogativepronouns,Shortest section size,Subordinatingconjunctions Count,Same page link count per length,Indefinitepronouns Count,Large phrase rate,Sentences starting with an Articles
12823596,0,2,4,18,0.0005651313930488839,6,37.97316384180791,24,0.006216445323537723,439.0,56,0,18,22,0.5833333333333334,1,37.20257768361586,22,2,0,16,0,16,0.0005651313930488839,171,11.620457627118643,0,30,0,0,0,2,2,0,34,6,27.289915602982237,7,13.838903954802255,21,0,2,0,0,2,14.177499999999998,0,18,0,0.0005651313930488839,1,3,15.189265536723164,0,0,7,0.004521051144391071,9,375,2
12829833,0,0,4,21,0.0,10,41.88827527612574,22,0.018289085545722714,579.2,86,0,21,62,0.5454545454545454,0,27.025690314358542,62,5,3,1,0,1,0.0014749262536873156,137,13.716093457943927,0,45,0,1,0,5,0,0,19,5,26.130067012440755,4,15.398361937128293,14,0,5,1,0,0,15.531100254885303,0,21,0,0.0,1,2,16.755310110450296,0,0,8,0.0002949852507374631,2,0.2727272727272727,1
12832972,1,0,5,33,0.0,20,30.012529199405392,51,0.007335541883577852,1141.6666666666667,90,0,33,31,0.5098039215686274,2,58.15351029942667,31,0,2,10,1,10,0.0,138,6.761720818291213,0,72,0,0,0,0,0,0,12,3,31.827070610799147,8,6.286878318114248,21,0,0,0,0,2,9.195993487647769,1,33,0,0.0,1,1,12.005011679762157,1,0,13,0.00236630383341221,8,0.35294117647058826,6
12833892,1,6,89,223,0.0002071394048194435,71,27.392180503664832,280,0.00538562452530553,2734.9,707,0,223,156,0.5035714285714286,8,55.55355787083252,156,20,9,318,6,318,0.0010011737899606435,297,9.958189259333203,0,446,0,0,0,29,6,0,282,10,73.77428911688199,55,9.519374340472865,180,0,29,0,0,10,9.954918853207086,2,223,0,0.0002071394048194435,1,42,10.956872201465934,6,0,100,0.010978388455430504,45,375,19
12838986,0,0,0,0,0.0,0,10.0,2,0.0196078431372549,0,1,0,0,2,0.5,0,48.63500000000002,2,0,0,0,0,0,0.0,0,4.135000000000002,0,1,0,0,0,0,0,0,0,0,7.47213595499958,0,1.948999999999998,0,0,0,0,0,0,8.960000000000004,0,0,0,0.0,1,0,4.0,0,0,0,0.0,0,0.5,0
1284488,0,0,0,3,0.0,0,38.272727272727266,4,0.0,0,3,0,3,0,0.25,0,9.165454545454566,0,2,0,0,0,0,0.0,27,18.99886363636364,0,3,0,0,0,0,0,0,2,0,9.6332495807108,0,14.159772727272724,4,0,0,0,0,0,14.713636363636365,0,3,0,0.0,1,0,15.309090909090907,0,0,0,0.0,0,0.5,0
12850367,0,0,26,48,0.0,58,36.89473766640564,50,0.0023790642347343376,1409.0,192,0,48,18,0.46,7,48.943849882537194,18,3,7,0,1,0,0.0,156,11.477071260767424,0,168,0,0,1,0,0,0,32,5,38.73513677041127,18,14.166021926389973,59,0,0,0,0,0,12.777491151135475,1,48,0,0.0,1,3,14.757895066562256,1,0,21,0.0,17,0.42,10
12852210,0,0,1,10,0.0,5,28.450493096646944,15,0.014492753623188406,302.0,31,0,10,28,0.6666666666666666,0,48.80390335305722,28,1,0,6,0,6,0.0,121,10.083786982248522,0,26,0,1,0,0,0,0,6,4,21.384776310850235,4,11.66873767258383,4,0,0,1,0,0,12.050071005917161,0,10,0,0.0,1,0,11.380197238658779,0,0,7,0.003105590062111801,5,0.3333333333333333,1
128549,0,11,33,250,0.00034834378364684277,94,27.173195005256073,333,0.009215276458293748,2133.4285714285716,560,0,250,291,0.4894894894894895,5,52.97020125359825,291,6,14,137,0,137,0.0006966875672936855,411,9.69422755361687,0,495,0,0,2,22,11,0,60,14,77.17546764261078,58,8.733943922111859,203,0,22,0,0,9,9.97570308585576,6,250,0,0.00034834378364684277,1,8,10.86927800210243,0,0,62,0.00433846348723795,71,0.36036036036036034,49
12857968,0,3,35,102,0.00020042757883484769,75,33.81553182020472,126,0.007014965259219669,2349.8333333333335,410,0,102,105,0.4444444444444444,11,49.233380062305315,105,4,21,34,0,34,0.00013361838588989844,299,10.445992990654208,0,299,0,1,1,2,3,0,56,6,53.67543783727971,42,10.994413106364036,94,0,2,1,0,6,11.45545616377392,1,102,0,0.00020042757883484769,1,11,13.526212728081887,0,0,45,0.0022715125601282735,27,0.42063492063492064,5
12866,2,5,79,212,0.0001590280207372539,129,36.311966776795906,242,0.005375147100919182,3659.25,704,0,212,169,0.45041322314049587,13,43.534356030132415,169,27,14,52,6,52,0.0012086129576031296,367,12.194318968834168,0,547,0,3,2,38,5,0,180,8,75.09715667070374,136,12.88688565850184,123,0,38,3,0,26,12.52322533460104,6,212,0,0.0001590280207372539,1,20,14.524786710718363,5,0,124,0.0016538914156674406,65,0.384297520661157,37
1286918,0,8,20,125,0.0005057849149649111,36,27.72869585712602,155,0.012897515331605235,2440.6666666666665,268,0,125,204,0.5290322580645161,2,51.6341797495206,204,4,10,16,2,16,0.00031611557185306946,267,7.792929259382266,0,157,0,1,0,5,8,0,118,6,57.872579673275794,32,8.445321027201338,106,0,5,1,0,2,10.883307956846405,1,125,0,0.0005057849149649111,1,8,11.091478342850408,2,0,58,0.0010115698299298223,12,0.36774193548387096,11
1287123,0,4,27,105,0.00029928918817807707,76,28.747365993571727,117,0.008305274971941638,2625.6,317,0,105,111,0.4444444444444444,9,57.18176078465291,111,23,21,36,4,36,0.0002244668911335578,228,9.316808600337268,0,200,0,0,4,3,4,0,138,5,51.703182647543684,36,10.040820433548088,110,1,3,0,0,6,10.320123664980326,0,105,0,0.00029928918817807707,1,11,11.498946397428691,4,0,45,0.0026936026936026937,26,0.39316239316239315,10
128759,0,0,3,25,0.0,22,15.932692307692307,52,0.008133971291866028,466.75,52,0,25,17,0.4423076923076923,0,59.61307692307693,17,0,1,0,0,0,0.0009569377990430622,56,3.389855769230767,0,30,0,0,2,2,0,0,5,4,23.396078054371138,5,0.9444711538461519,20,0,2,0,0,0,6.931923076923077,0,25,0,0.0,1,2,6.373076923076923,0,0,1,0.0,5,0.2692307692307692,6
12876087,0,0,0,3,0.0,0,13.133333333333333,10,0.022900763358778626,151.0,5,0,3,6,0.5,0,53.91300000000004,6,1,0,0,0,0,0.007633587786259542,15,2.2512500000000024,0,2,0,0,0,2,0,0,1,1,9.928203230275509,0,0.4087499999999977,0,0,2,0,0,0,6.932000000000002,0,3,0,0.0,1,0,5.253333333333334,0,0,0,0.0,0,0.2,0
12884746,0,0,0,1,0.0,0,88.95238095238096,3,0.004784688995215311,398.3333333333333,2,0,1,7,0.6666666666666666,0,+AC0-23.79988095238093,7,1,0,0,0,0,0.001367053998632946,25,17.006026785714287,0,1,0,0,0,2,0,0,2,3,17.966629547095764,0,42.554270833333334,1,0,2,0,0,0,35.12821428571429,0,1,0,0.0,1,0,35.58095238095239,0,0,1,0.0,0,0.3333333333333333,0
12890652,0,0,34,77,0.0,43,28.484999848636214,91,0.006971035837015219,1547.1666666666667,210,0,77,71,0.4725274725274725,3,54.400356007628744,71,6,4,33,0,33,9.818360333824252e+AC0-05,197,9.101201101928378,0,133,0,2,2,1,0,0,94,6,45.60281680828159,38,9.722874579965485,80,0,1,2,0,3,10.626477764659587,0,77,0,0.0,1,20,11.393999939454487,0,0,43,0.003240058910162003,29,0.34065934065934067,7
12911300,0,0,0,3,0.0,0,15.860520094562649,9,0.022641509433962263,150.0,5,0,3,6,0.4444444444444444,0,46.73444444444448,6,1,0,0,0,0,0.007547169811320755,16,3.764255319148937,0,2,0,0,0,2,0,0,1,1,9.855654600401044,0,1.4340898345153654,0,0,2,0,0,0,8.038156028368793,0,3,0,0.0,1,0,6.34420803782506,0,0,0,0.0,0,0.2222222222222222,0
12913332,0,0,0,3,0.0,0,19.480243161094226,7,0.02040816326530612,174.0,5,0,3,6,0.42857142857142855,0,39.82000000000002,6,1,0,0,0,0,0.006802721088435374,16,9.019574468085107,0,2,0,0,0,2,0,0,1,1,9.855654600401044,0,5.386930091185409,0,0,2,0,0,0,9.37325227963526,0,3,0,0.0,1,0,7.7920972644376905,0,0,0,0.0,0,0.14285714285714285,0
12917877,0,0,0,5,0.0,3,21.73937908496732,8,0.023943661971830985,213.0,10,0,5,17,875,0,77.38783088235294,17,3,0,0,0,0,0.0,20,5.557843137254903,0,4,0,0,0,0,0,0,3,2,15.36931687685298,0,6.520735294117646,0,0,0,0,0,0,7.2164624183006545,0,5,0,0.0,1,0,8.695751633986928,0,0,0,0.0,0,125,0
129194,0,7,121,224,0.00020249942143022449,160,29.845821963271625,298,0.0069717657949548715,4801.285714285715,699,0,224,241,0.4697986577181208,9,49.63943026771889,241,18,9,216,4,216,0.0013307104836843323,360,10.989256524725274,0,377,0,3,0,46,7,0,332,7,79.31513611335565,108,11.061549374492955,216,0,46,3,0,9,11.190804631610003,0,224,0,0.00020249942143022449,1,37,11.93832878530865,5,0,131,0.006248553575561213,75,0.436241610738255,8
12921994,0,0,0,3,0.0,1,44.37251655629139,4,0.014908256880733946,96.0,12,0,3,13,0.5,0,26.21146523178811,13,0,0,0,0,0,0.0045871559633027525,52,11.483576158940394,0,6,0,0,0,4,0,0,3,1,15.288205727444508,1,19.975662251655628,4,0,4,0,0,0,18.98150662251655,0,3,0,0.0,1,0,17.749006622516557,0,0,0,0.0,1,0.5,0
12924806,0,0,0,1,0.0,0,23.12121212121212,3,0.005714285714285714,56.0,1,0,1,1,0.3333333333333333,0,44.415454545454566,1,0,0,0,0,0,0.005714285714285714,12,6.9475757575757555,0,2,0,0,0,1,0,0,0,1,8.744562646538029,0,4.489999999999998,0,0,1,0,0,0,9.796969696969697,0,1,0,0.0,1,0,9.248484848484848,0,0,0,0.0,0,0.6666666666666666,1
12929797,0,4,44,125,0.00021786492374727668,91,36.90242677824268,150,0.008006535947712418,2994.0,366,0,125,147,0.5,1,34.45204937238495,147,11,13,20,0,20,0.0003812636165577342,235,13.998483263598324,0,214,0,4,1,7,4,0,78,6,56.55371135598354,79,13.291202928870291,145,0,7,4,0,8,13.203899023709905,3,125,0,0.00021786492374727668,1,13,14.760970711297071,0,0,34,0.0010893246187363835,49,0.35333333333333333,30
12934902,0,0,0,2,0.0,0,41.64480874316939,3,0.009259259259259259,159.0,3,0,2,3,0.6666666666666666,0,16.996666666666698,3,1,0,0,0,0,0.018518518518518517,14,7.668688524590163,0,1,0,0,0,6,0,0,1,1,10.810249675906654,1,8.744863387978135,1,0,6,0,0,0,15.940000000000001,0,2,0,0.0,1,0,16.657923497267756,0,0,0,0.0,0,0.3333333333333333,0
12943367,0,3,117,262,7.393533123028391e+AC0-05,133,38.76835779948098,293,0.010400236593059936,2393.1875,861,0,262,422,0.515358361774744,7,36.26286876023906,422,23,15,112,2,112,0.0004929022082018927,521,11.101551548640398,0,701,4,38,1,20,3,0,246,16,85.92767933567175,165,12.91212567885929,224,4,20,38,0,16,14.032233338511265,1,262,0,7.393533123028391e+AC0-05,1,24,15.507343119792393,2,0,118,0.0027602523659305996,59,0.3447098976109215,34
12964279,0,0,1,4,0.0,0,31.653925619834713,8,0.02,163.5,6,0,4,14,625,0,38.36411673553721,14,0,1,0,0,0,0.0,58,9.55677685950413,0,4,0,0,0,0,0,0,2,2,14.0,0,8.057623966942145,4,0,0,0,0,0,11.66577479338843,0,4,0,0.0,1,0,12.661570247933886,0,0,2,0.0,0,375,0
12987078,1,2,31,106,0.00011401858502935979,82,37.151579888405934,110,0.0035915854284248334,2596.5,424,0,106,63,0.4909090909090909,9,44.217872422084554,63,11,7,44,1,44,0.0,290,11.529020006781959,0,341,0,0,0,0,2,0,86,6,57.30469592954186,61,14.798258577638023,124,0,0,0,0,4,13.75194762477265,1,106,0,0.00011401858502935979,1,8,14.860631955362374,1,0,74,0.0025084088706459153,26,0.37272727272727274,13
12987244,0,0,0,1,0.0,0,34.68181818181819,2,0.029166666666666667,0,1,0,1,7,0.5,0,+AC0-2.185227272727275,7,0,0,0,0,0,0.0,23,17.62727272727273,0,1,0,0,0,0,0,0,0,0,8.744562646538029,0,15.089999999999996,1,0,0,0,0,0,17.663181818181823,0,1,0,0.0,1,0,13.872727272727275,0,0,0,0.0,0,0.5,0
12990206,0,8,53,151,0.0003353594634248585,120,35.45552724183958,205,0.006120310207503668,3805.0,631,0,151,146,0.4292682926829268,3,44.941993083363684,146,7,20,57,1,57,8.383986585621463e+AC0-05,311,10.953718905472641,0,387,0,1,1,2,8,0,111,6,66.40346993658943,59,11.062004914452132,146,0,2,1,0,7,11.862431743720425,0,151,0,0.0003353594634248585,1,14,14.182210896735834,0,0,72,0.002389436176902117,49,0.43902439024390244,18
12996956,0,0,0,1,0.0,0,44.14942528735632,3,0.018433179723502304,0,3,0,1,4,0.3333333333333333,0,+AC0-15.935287356321822,4,0,0,0,0,0,0.0,16,18.18172413793103,0,0,0,0,0,0,0,0,0,0,8.385164807134505,0,13.135057471264368,0,0,0,0,0,0,17.88344827586207,0,1,0,0.0,1,0,17.65977011494253,0,0,0,0.0,0,0.3333333333333333,0
13002738,0,5,10,57,0.0006278252134605726,33,35.338138138138135,60,0.0074083375188347565,831.4444444444445,203,0,57,59,0.45,4,48.89118918918922,59,7,4,15,0,15,0.0,170,11.71518018018018,0,139,0,0,0,0,5,0,33,9,39.49657518178932,25,12.82689189189189,59,0,0,0,0,5,11.95508708708709,3,57,0,0.0006278252134605726,1,8,14.135255255255254,0,0,34,0.0018834756403817178,22,0.4,8
13009248,0,0,0,2,0.0,0,33.36486486486486,4,0.014705882352941176,97.5,3,0,2,7,0.5,0,18.857500000000016,7,1,0,1,0,1,0.0063025210084033615,23,14.251486486486488,0,1,0,0,0,3,0,0,2,2,11.602325267042627,0,13.225810810810813,1,0,3,0,0,0,15.225000000000001,0,2,0,0.0,1,0,13.345945945945946,0,0,1,0.0021008403361344537,0,0.5,0
13021,0,21,129,266,0.00047027208599261,152,34.85982966139243,357,0.007703504646736088,3901.4545454545455,902,0,266,344,0.5154061624649859,15,43.05788772430819,344,24,20,93,2,93,0.0005374538125629828,469,10.974349159775937,0,715,2,2,6,24,21,0,290,11,89.59099260315706,120,11.694802800821577,372,2,24,2,0,20,12.471297825078285,3,266,0,0.00047027208599261,1,46,13.943931864556973,2,0,142,0.0020826335236815586,120,0.39215686274509803,33
13022223,0,0,0,2,0.0,0,25.57894736842105,4,0.017412935323383085,98.33333333333333,1,0,2,7,0.75,0,42.83947368421056,7,0,0,0,0,0,0.0,15,8.20855263157895,0,1,0,0,0,0,0,0,1,3,11.717797887081348,0,8.593289473684209,1,0,0,0,0,0,12.004210526315791,0,2,0,0.0,1,0,10.23157894736842,0,0,0,0.0,0,0.25,0
1303111,0,4,34,98,0.0002254283137962128,36,41.802243469045656,101,0.012454914337240757,2758.5,330,0,98,221,0.48514851485148514,10,36.196231125300386,221,2,1,54,1,54,0.000281785392245266,334,11.756088858970042,0,233,0,0,0,5,4,0,61,6,57.506880299646575,33,16.205376194300683,129,0,5,0,0,6,15.518394979854769,2,98,0,0.0002254283137962128,1,15,16.720897387618262,1,0,77,0.003043282236248873,56,0.39603960396039606,14
13052,0,0,9,42,0.0,15,29.927270810428183,67,0.0133422281521014,800.5714285714286,77,0,42,80,0.5373134328358209,2,40.890908926608176,80,4,6,3,0,3,0.004002668445630421,167,11.437598385469226,0,44,0,0,0,24,0,0,20,7,34.480152477394384,21,9.435219663539016,32,0,24,0,0,0,11.230374263897467,1,42,0,0.0,1,5,11.970908324171274,0,0,16,0.0005003335557038026,12,0.2835820895522388,2
1305399,0,1,1,26,0.00018864365214110544,3,39.99669530733642,34,0.012073193737030748,820.6666666666666,57,0,26,64,0.7058823529411765,0,28.84138797091873,64,8,2,0,0,0,0.00415016034710432,318,11.298741573033709,0,51,0,1,1,22,1,0,22,6,32.8328677803526,6,14.318572372769331,30,0,22,1,0,0,15.739497686715136,0,26,0,0.00018864365214110544,1,2,15.998678122934567,0,0,9,0.0,8,0.23529411764705882,2
1305412,0,0,10,20,0.0,10,40.448174080175725,24,0.008271077908217716,169.0,79,0,20,31,0.5416666666666666,0,35.51815932180122,31,4,0,0,0,0,0.0,125,12.544843492586491,0,49,0,11,0,0,0,0,39,1,27.63736998950984,10,14.907744371224602,33,0,0,11,0,2,14.588412273476113,0,20,0,0.0,1,4,16.17926963207029,0,0,10,0.0,6,375,4
1308956,0,0,1,7,0.0,3,51.736736334405144,8,0.0057682223387519665,0,28,0,7,11,875,0,23.74729300643091,11,0,1,0,0,0,0.0,210,12.977845659163986,0,12,0,15,0,0,0,0,10,0,20.635192088548397,2,21.71894694533762,7,0,0,15,0,0,19.604690514469457,0,7,0,0.0,1,0,20.69469453376206,0,0,4,0.0,2,125,1
13103146,1,1,16,61,0.00011536686663590217,46,33.69557057057057,74,0.007383479464697739,1261.5,214,0,61,64,0.47297297297297297,9,44.02739864864864,64,5,8,14,1,14,0.0,173,11.479604166666668,0,140,0,1,1,0,1,0,38,6,40.94733192202055,20,11.418167229729733,67,0,0,1,0,2,11.952661411411416,1,61,0,0.00011536686663590217,1,5,13.478228228228227,0,0,34,0.0016151361329026304,9,0.3783783783783784,5
13105009,2,7,33,173,0.0002934764380345464,75,29.94928908834268,244,0.010397450947509643,2409.777777777778,395,0,173,248,0.4262295081967213,2,41.88839515554682,248,1,13,98,1,98,0.0013835317793057186,280,12.264836430253862,0,229,0,2,2,33,7,0,47,9,64.81423784210236,54,10.444354044302194,174,0,33,2,0,8,11.307076971095885,9,173,0,0.0002934764380345464,1,8,11.979715635337072,1,0,83,0.004108670132483649,50,0.45491803278688525,5
13108891,0,0,4,18,0.0,14,33.4101290226902,22,0.006574827802128992,456.6,54,0,18,21,0.7272727272727273,0,48.4101790745959,21,1,1,0,1,0,0.0,137,8.045203915171289,0,32,0,0,0,0,0,0,13,5,27.758836806279895,20,12.496663206287998,7,0,0,0,0,0,13.429183597805132,0,18,0,0.0,1,3,13.36405160907608,1,0,6,0.0,2,0.18181818181818182,2
13110047,0,5,42,125,0.0003011866755014758,75,30.278236130867707,185,0.008312752243840732,2940.2,461,0,125,138,0.4486486486486487,5,49.58466714082505,138,9,16,44,2,44,6.023733510029516e+AC0-05,207,10.280483641536271,0,314,0,2,0,1,5,0,102,5,56.028294334251406,37,8.66807254623044,86,0,1,2,0,3,10.119365576102421,2,125,0,0.0003011866755014758,1,14,12.111294452347083,0,0,59,0.0026504427444129872,18,0.43783783783783786,12
1314234,0,3,34,130,0.0001631942555622042,31,36.48851727982163,150,0.007180547244736986,3517.8,370,0,130,132,0.49333333333333335,5,40.97183054626532,132,13,23,0,0,0,0.0004351846814992112,241,12.609862876254184,0,277,0,1,1,8,3,0,119,5,57.680892457969264,38,12.533011148272017,106,0,8,1,0,4,12.496575250836123,8,130,0,0.0001631942555622042,1,7,14.595406911928652,0,0,59,0.0,41,0.3933333333333333,16
13143043,0,0,1,9,0.0,0,35.708333333333336,16,0.006389776357827476,376.0,28,0,9,12,0.5625,1,27.002499999999998,12,0,1,0,0,0,0.0010649627263045794,83,14.291354166666665,0,22,0,0,0,2,0,0,3,2,19.97056274847714,2,13.043437499999996,13,0,2,0,0,0,13.964722222222225,0,9,0,0.0,1,0,14.283333333333335,0,0,2,0.0,3,375,0
13144830,0,0,0,9,0.0,1,21.63084577114428,30,0.0,0,17,0,9,0,0.43333333333333335,1,24.893870646766175,0,0,3,0,0,0,0.0,27,9.512164179104477,0,6,0,0,2,0,0,0,1,0,14.575836902790225,0,6.437139303482585,3,0,0,0,0,0,10.896776119402986,0,9,0,0.0,1,0,8.652338308457713,0,0,3,0.0,0,0.2,0
13150750,0,0,2,6,0.0,3,20.049306625577813,11,0.008784773060029283,44.5,11,0,6,6,0.6363636363636364,0,52.55698767334363,6,1,0,0,0,0,0.0014641288433382138,43,8.305254237288135,0,6,0,0,0,1,0,0,1,2,13.862780491200215,0,5.4978736517719575,3,0,1,0,0,0,8.593636363636364,0,6,0,0.0,1,1,8.019722650231126,0,0,2,0.0,0,0.36363636363636365,0
13152041,0,1,3,34,0.00017670966601873123,8,26.56389595702573,54,0.009188902632974024,668.7142857142857,64,0,34,52,0.6111111111111112,0,37.31052728300821,52,1,1,13,0,13,0.0007068386640749249,198,7.365687022900762,0,36,0,1,0,4,1,0,14,7,35.37282811247729,8,8.094467062482323,19,0,4,1,0,0,12.876598812553013,0,34,0,0.00017670966601873123,1,3,10.625558382810292,0,0,7,0.002297225658243506,2,0.35185185185185186,1
13160311,0,4,18,62,0.0004008417677121956,18,36.86672686879665,74,0.0071149413768914725,2195.25,201,0,62,71,0.527027027027027,3,39.855899076190326,71,6,5,39,0,39,0.0003006313257841467,201,11.123897102306326,0,168,0,0,1,3,4,0,35,4,44.12177038990418,33,12.647656751961897,68,0,3,0,0,3,13.377142343407872,0,62,0,0.0004008417677121956,1,2,14.74669074751866,0,0,18,0.003908207235193907,20,0.36486486486486486,11
13172,0,1,39,177,4.1974479516454e+AC0-05,45,31.017808035106192,292,0.004449294828744123,3219.1428571428573,502,0,177,106,0.523972602739726,7,37.88747980271174,106,16,11,56,0,56,0.0015950302216252519,306,12.728986831496908,0,276,1,5,1,38,1,0,198,7,64.0,35,9.705340459369808,139,2,38,5,0,9,11.140538253820417,1,177,0,4.1974479516454e+AC0-05,1,15,12.407123214042478,0,0,60,0.0023505708529214238,37,0.3732876712328767,10
1319347,0,2,4,7,0.0009182736455463728,2,31.03125,16,0.01928374655647383,421.25,24,0,7,42,0.5625,0,52.270312500000045,42,2,0,11,0,11,0.004591368227731864,68,11.537890625,0,19,0,0,0,10,2,0,5,4,22.595917942265423,4,13.504453124999998,7,0,10,0,0,0,11.930937500000002,0,7,0,0.0009182736455463728,1,3,12.412500000000001,0,0,1,0.005050505050505051,3,375,0
13222133,0,3,26,58,0.0002897151134717528,24,38.87840723527195,76,0.007436021245774988,1307.7142857142858,224,0,58,77,0.47368421052631576,6,33.473893983167955,77,3,10,21,0,21,0.00019314340898116852,200,12.310232696897376,0,193,0,0,0,2,3,0,39,7,43.93897898091744,25,13.237813402838839,60,0,2,0,0,3,14.068879537746515,2,58,0,0.0002897151134717528,1,7,15.551362894108781,0,0,31,0.0020280057943022696,13,0.4473684210526316,8
1323610,0,0,4,9,0.0,5,34.77037037037037,15,0.009587020648967551,0,29,0,9,13,0.4666666666666667,2,40.252333333333326,13,2,1,0,0,0,0.0007374631268436578,68,12.528518518518517,0,20,0,0,0,1,0,0,10,0,17.69693845669907,11,10.158611111111107,10,0,1,0,0,1,11.222296296296296,0,9,0,0.0,1,0,13.90814814814815,0,0,3,0.0,4,0.4,2
1324357,0,0,14,33,0.0,6,35.34664171345394,42,0.006783291681542306,685.5714285714286,62,0,33,38,0.5714285714285714,0,36.186542940320265,38,5,4,0,0,0,0.0010710460549803642,174,12.30906113537118,0,84,0,0,2,6,0,0,17,7,33.26549190084312,20,13.127316489914747,29,0,6,0,0,2,13.630124766063634,0,33,0,0.0,1,7,14.138656685381576,0,0,17,0.0,12,0.3333333333333333,6
1325300,0,0,6,26,0.0,14,32.34188532555879,30,0.011810074716799228,617.0,80,0,26,49,0.43333333333333335,0,46.366149659863964,49,3,2,0,0,0,0.00024102193299590263,113,12.48744897959184,0,57,0,0,0,1,0,0,9,6,29.19160170741759,7,13.748712342079685,31,0,1,0,0,0,12.472897959183673,0,26,0,0.0,1,2,12.936754130223518,0,0,13,0.0,8,0.43333333333333335,2
13254894,0,0,5,37,0.0,19,40.28256581964958,44,0.012643290627107215,919.0,123,0,37,75,0.5454545454545454,1,35.77503726722318,75,2,4,42,0,42,0.0006743088334457181,169,11.3244702320888,0,84,0,0,0,4,0,0,27,6,34.480152477394384,5,12.6594362902486,41,0,4,0,0,1,13.864701174204203,0,37,0,0.0,1,4,16.11302632785983,0,0,27,0.0070802427511800405,2,0.29545454545454547,3
13256,0,3,96,234,8.373573003600636e+AC0-05,105,37.69685499365306,299,0.01105311636475284,3059.818181818182,787,0,234,396,0.4983277591973244,14,35.6767930736865,396,32,32,51,2,51,0.0029307505512602226,402,12.512863761153053,0,400,0,0,5,105,3,0,189,11,79.34133873596926,93,12.261315279942515,178,0,105,0,0,23,13.125397332219272,1,234,0,8.373573003600636e+AC0-05,1,27,15.078741997461226,2,0,157,0.0014235074106121082,73,0.38461538461538464,16
13263593,0,6,56,128,0.0002996105063417557,97,33.88009633346826,173,0.004943573354638969,3095.8333333333335,531,0,128,99,0.4393063583815029,2,49.09097412308262,99,7,15,46,1,46,4.993508439029262e+AC0-05,289,10.631719894520948,0,390,0,0,0,1,6,0,96,6,61.42088667591412,47,10.855647346341513,128,0,1,0,0,3,11.31318776050091,1,128,0,0.0002996105063417557,1,14,13.552038533387304,0,0,64,0.0022970138819534604,34,0.4624277456647399,13
1327213,0,13,33,170,0.0005926871523661895,81,28.955021744069917,194,0.010166864229050788,2305.777777777778,418,0,170,223,0.520618556701031,5,50.5438846058326,223,19,12,52,0,52,0.0006838697911917571,281,9.195486929779598,0,382,0,0,1,15,13,0,88,9,65.46599074696567,96,9.87274152298319,175,0,15,0,0,6,11.206200151125252,2,170,0,0.0005926871523661895,1,1,11.582008697627968,0,0,49,0.002370748609464758,31,0.32989690721649484,39
1327716,0,0,5,15,0.0,10,42.45427221983684,17,0.02159200773445053,976.3333333333334,48,0,15,67,0.6470588235294118,2,37.64464362387292,67,3,1,2,0,2,0.0003222687721559781,93,10.67213503649635,0,26,0,0,0,1,0,0,14,3,26.40939982143925,4,16.674782095319877,11,0,1,0,0,0,16.016801202232717,0,15,0,0.0,1,5,16.981708887934737,0,0,10,0.0006445375443119562,6,0.23529411764705882,1
1328236,1,12,106,375,0.00021250221356472463,162,27.925028441410696,586,0.008889675934124314,6854125,1086,0,375,502,0.568259385665529,17,45.68726279863483,502,29,14,130,0,130,0.0027448202585443598,554,12.677352222222218,0,770,0,9,4,155,12,0,169,8,97.86832980505137,162,10.654364220705347,290,3,155,9,0,26,10.702316647705729,10,375,0,0.00021250221356472463,1,26,11.170011376564279,0,0,195,0.0023021073136178503,109,0.35665529010238906,51
